Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,119000024.0,122000016.0,125000008.0,128000000.0,129999994.0,148799980.0,124525702.9,159560018.0,172200018.0,188700037.0,219900006.0,222952504.4,246457838.3,290746157.1,308458423.2,571863500.2,637753853.1,746650613.0,905709076.4,1109346131.0,1254765642.0,1407062527.0,1407243139.0,1479687587.0,1587413084.0,1715626331.0,1944710684.0,2157432668.0,2395492687.0,2405022593.0,2550185679.0,1911600237.0,2029026962.0,1971525712.0,753636370.5,1293535193.0,1382334879.0,1851558197.0,1989343546.0,2157240526.0,2068955253.0,1966719933.0,1966111529.0,2138354521.0,2376642786.0,2933999089.0,3319974269.0,4070746222.0,5180228096.0,5674899033.0,6125216482.0,6885492661.0,7655465590.0,7820741499.0,8239766320.0,8544621757.0,8696069807.0,9252834120.0,9636254325.0,10346326599.0,10172303393.0,11054517346.0,13311487445.0,
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,4187777711.0,4485777644.0,5377268849.0,7184816838.0,9664177517.0,14947535416.0,45412971909.0,46773144158.0,64005623870.0,74189100114.0,80266629496.0,111858000000.0,164540000000.0,184291000000.0,153240000000.0,129172000000.0,119625000000.0,103898000000.0,86962013011.0,85695941760.0,88256162069.0,95344352824.0,117630000000.0,132223000000.0,137088000000.0,132968000000.0,135175000000.0,143343000000.0,158662000000.0,165964000000.0,146775000000.0,161717000000.0,189515000000.0,184138000000.0,189606000000.0,215808000000.0,258742000000.0,328460000000.0,376900000000.0,415965000000.0,519797000000.0,429098000000.0,528207000000.0,676635000000.0,741850000000.0,753865000000.0,766606000000.0,669484000000.0,666000000000.0,714995000000.0,846584000000.0,838565000000.0,734271000000.0,874156000000.0,1108570000000.0,
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1127011494.0,1223563218.0,1329022989.0,1352011494.0,1389080460.0,1447701149.0,1485344828.0,1608333333.0,1678735632.0,1848563218.0,2101436782.0,2289655172.0,2484482759.0,3079022989.0,3961206897.0,4825862069.0,6016666667.0,7503448276.0,8138461538.0,8421678322.0,8951800000.0,10751162791.0,8735294118.0,8230153846.0,10447615385.0,8075347222.0,10092200000.0,12093333333.0,14372555556.0,21408111111.0,33641222222.0,44168918919.0,7031909434.0,8881005436.0,12793794737.0,13830363900.0,9018300725.0,11681175864.0,11250221537.0,10682028340.0,12257299147.0,15716361792.0,18137128388.0,21355298460.0,26646007251.0,35182711988.0,45263831634.0,59440139775.0,64833083257.0,58315355287.0,74151154444.0,78402830325.0,63196242385.0,66027141578.0,76818769321.0,84984666745.0,102944000000.0,129719000000.0,32333780383.0,32338079165.0,27034593750.0,34229513774.0,51662241775.0,
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1003692370.0,1058975257.0,1085475791.0,1122139862.0,1188930645.0,1210058228.0,1246908186.0,1246480766.0,1309384862.0,1245234931.0,1297407655.0,1339549033.0,1620857104.0,1863398590.0,2099325229.0,2830388405.0,2869777884.0,2938046463.0,3280354921.0,4084877823.0,4510108291.0,4095892781.0,4013951443.0,3569356125.0,3485165432.0,3818944918.0,5392093446.0,6487353103.0,6418419389.0,6366039373.0,7390967360.0,7255210470.0,7769817840.0,7367986241.0,5034588196.0,6326342633.0,6559712166.0,6041478726.0,6505607909.0,6592834933.0,6013185004.0,6507824829.0,7006402320.0,8768721563.0,10076816667.0,11009033438.0,11697918243.0,13994218413.0,16853989628.0,16145867495.0,16121315909.0,17814283639.0,17660870412.0,18918667725.0,19797253440.0,17774766696.0,19040312333.0,20996562944.0,23116701556.0,23403995992.0,24530513038.0,27569136730.0,27684264748.0,
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,704751700.3,764629788.1,826239211.8,917608012.5,894153311.4,974644096.1,1096425608.0,1238035816.0,1425706091.0,1659893768.0,1920574150.0,2263785444.0,2721440981.0,3696213333.0,5221534956.0,5633673930.0,6327077974.0,6618585074.0,7517176355.0,9296921724.0,11896256783.0,14175228844.0,16084252378.0,17784112150.0,19749361098.0,19156532746.0,18586746057.0,20919215578.0,25371462488.0,30465364739.0,36144336769.0,45466164978.0,52131320033.0,60603815716.0,73688724431.0,87812540788.0,96293086513.0,100124000000.0,85728207782.0,86286849755.0,96076539926.0,89793790670.0,92538372870.0,97646401096.0,115034000000.0,127808000000.0,148627000000.0,180942000000.0,193617000000.0,194150000000.0,239808000000.0,279356000000.0,295093000000.0,307576000000.0,314864000000.0,307999000000.0,319030000000.0,343273000000.0,376869000000.0,376838000000.0,348392000000.0,423797000000.0,466788000000.0,
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,25203524.03,28084252.76,28606411.4,39331647.11,50056882.82,40606712.05,55272108.84,84539332.28,74620320.03,83100834.31,93145283.36,111027427.2,151276496.5,182852106.4,193750540.6,192902018.7,181220399.0,181570474.1,165524943.6,147620047.5,155128542.2,176494393.9,172882410.7,214877666.7,227540473.3,269034595.8,300746361.1,402837005.3,469443201.5,510586430.2,526554006.0,457579840.2,488024514.4,419842674.2,409508553.0,346406738.9,417668983.4,468005318.6,552864570.2,617258154.3,695295347.6,776337691.8,805557562.6,898133684.9,1063895361.0,1185215418.0,1285911586.0,1335571421.0,1307909888.0,1379490304.0,1469789119.0,1615478393.0,1619155017.0,1536145814.0,1580303515.0,1597204341.0,
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,322151470.6,327979248.4,342872712.4,348700653.6,372012091.5,359523809.5,375630252.1,348895027.6,329991956.8,408853541.4,434584033.6,419495908.5,465254432.0,575471323.5,648940350.9,679352433.6,594810152.7,692079581.2,960765043.0,1109343236.0,1100476190.0,1114926661.0,1294995964.0,995278514.6,1087450199.0,856890498.6,490181456.6,660106321.4,1055083945.0,932974411.9,649644097.6,780098205.2,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1074851475.0,1236235827.0,1369685677.0,1430217081.0,1627058425.0,1862116291.0,2126679544.0,2451896435.0,2419014960.0,2578159804.0,2932274309.0,3789251613.0,4920343317.0,5015180725.0,4252029354.0,3862721266.0,3719443418.0,4085114388.0,4076578699.0,4062906266.0,4249234704.0,4094563859.0,
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,877720000.0,929520000.0,976200000.0,1009760100.0,1049400000.0,1132920000.0,1186120000.0,1263720000.0,1442320000.0,1665880000.0,1884120100.0,2328280100.0,2941640100.0,3127960000.0,3463639900.0,3573959900.0,3437200200.0,3399189100.0,3506347800.0,3661683400.0,3800368600.0,3771663200.0,3958045800.0,4189880000.0,4372215300.0,4817542204.0,5252342400.0,5813399300.0,6680269200.0,7679384000.0,8921947100.0,9586327800.0,10221705900.0,10936669900.0,11284197000.0,11784927700.0,12282533600.0,12664190300.0,13243892200.0,13724810900.0,14698000000.0,15999890000.0,17011750000.0,17986890000.0,17601620000.0,18447920000.0,20283780000.0,21386150000.0,21990960000.0,22593470000.0,23438240000.0,24191430000.0,24979190000.0,26020850000.0,26881140000.0,24930080000.0,29451240000.0,32488720000.0,
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109098658.0,1005159388.0,1077413479.0,1168269231.0,1464326161.0,1723750000.0,1785847531.0,1908167106.0,2185874624.0,2393437820.0,2056126702.0,1881191950.0,1813717695.0,1604701051.0,1678741202.0,1673910988.0,1419400404.0,1468342431.0,1528621195.0,1655354304.0,1616188702.0,1541247884.0,1855382833.0,1951027385.545436,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,180459936.8,191659914.4,203531927.5,216145935.9,229529912.7,243725898.0,257375897.0,271781886.8,286719885.3,306357284.6,322600009.1,331104693.0,416940943.6,507028428.2,467577432.2,710850226.5,807275808.7,498550873.0,564986059.7,590419855.1,603592656.8,699112266.8,774419569.7,733901365.9,788307213.4,876404617.7,930318705.3,1009792724.0,1038291284.0,1092392963.0,917044228.0,1130912793.173913,1344781358.347826,1558649923.521739,1772518488.695652,1986387053.869565,2200255619.043478,2414124184.217391,2627992749.391304,2841861314.565217,3055729879.73913,3269598444.9130435,3483467010.0869565,3697335575.2608695,3911204140.434783,4125072705.608696,4338941270.782608,4552809835.956522,4766678401.130434,4980546966.304348,5194415531.47826,5408284096.652174,5622152661.826087,5836021227.0,6537360533.0,6984947145.0,7390796617.0,8252394373.0,8278212314.0,9420431258.0,9204140383.0,9838711529.0,10419541202.0,
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16832598870.0,21818007449.0,25676488000.0,19457979423.0,19388663551.0,6875845987.0,12960546471.0,17120906918.0,22482365322.0,26141968161.0,27683225959.0,32482070360.0,43170990616.0,52194221469.0,45162894381.0,41819468692.0,49258136129.0,43309252921.0,48394239475.0,47062202419.0,39655949731.0,40692661657.0,44179075779.0,50640662859.0,51514242939.0,53356484591.0,63101069561.0,63563401044.0,
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14586253383.0,12231264525.0,14602072411.0,14907308933.0,11931472169.0,18426469017.0,13962212847.0,11997800760.0,11956217249.579618,11914777864.601345,11873482105.536818,11832329474.588991,11791319475.686163,11750451614.475967,11709725398.319435,
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75951133.38,85171073.88,102085769.1,114582283.9,136450662.4,142775104.1,149146918.9,188021165.0,200668065.0,190021192.5,226455001.2,229371348.2,267041747.6,293119143.2,259999643.0,292267272.2,322002845.2,383717327.8,412976064.5,471229484.6,524402450.8,542686976.5,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,99650000.0,107700000.0,116150000.0,125950000.0,134400000.0,154150000.0,190350000.0,220700000.0,241350000.0,259650000.0,274900000.0,301000000.0,311950000.0,339450000.0,409850000.0,465500000.0,505500000.0,641500000.0,735500000.0,782500000.0,795000000.0,889000000.0,915000000.0,883500000.0,864000000.0,873000000.0,891000000.0,980000000.0,1161000000.0,542600000.0,388400000.0,448100000.0,404600000.0,428764705.9,605492537.3,691590497.7,861372806.2,926422500.0,1110850000.0,886290697.7,947671969.7,834279357.8,1093574468.0,1274190311.0,1484092538.0,1793410397.0,2626380435.0,2936612022.0,3532969035.0,3875409836.0,4368370998.0,4422276622.0,4980000000.0,5145757576.0,5240606061.0,5126237646.0,3317421648.0,3591679431.0,3996198867.0,4016040575.0,2911807496.0,3081401726.0,3620987993.0,
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12747380650.0,14272201755.0,15495514297.0,16520676974.0,20162936291.0,25840146405.0,27925036755.0,27706028096.0,29856000671.0,30463670124.0,29242558797.0,30778781607.0,35297794386.0,46919965224.0,57437444469.0,62808723477.0,70767338922.0,86563986799.0,100880000000.0,89399303222.0,91162836320.0,99922685425.0,94623731086.0,98935222175.0,101437000000.0,88900883131.0,89952699525.0,95649966261.0,106138000000.0,105712000000.0,106731000000.0,118576000000.0,115462000000.0,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21352224019.0,21507232649.0,20763101741.0,22146231968.0,22711384311.0,20289627637.0,20876309970.0,23489890274.0,29634713641.0,34414784504.0,36206395971.0,39481045038.0,48067401207.0,55779427740.0,50567734886.0,48208240226.0,51583869785.0,46577793184.0,48415657265.0,49997186439.0,43107506024.0,44766722791.0,48589100043.0,54177882426.0,54386654314.0,53734526854.0,61832201544.0,60063475466.0,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,15822585034.0,17212686615.0,18667251380.0,20204870630.0,22532416750.0,24795499686.0,26971486546.0,29275995675.0,31066819929.0,33738102482.0,38092452061.0,41566412923.0,48954145809.0,59404966684.0,66013338965.0,82885397621.0,89362071673.0,94468740851.0,104442000000.0,123386000000.0,142092000000.0,129687000000.0,114381000000.0,105014000000.0,109201000000.0,114124000000.0,150498000000.0,183010000000.0,206987000000.0,217948000000.0,261846000000.0,274229000000.0,284321000000.0,212953000000.0,229034000000.0,267306000000.0,291744000000.0,268146000000.0,270809000000.0,274072000000.0,262835000000.0,242396000000.0,266849000000.0,334337000000.0,385118000000.0,392218000000.0,423093000000.0,491253000000.0,517706000000.0,436537000000.0,495813000000.0,574094000000.0,552484000000.0,586842000000.0,581964000000.0,505104000000.0,515655000000.0,541019000000.0,555455000000.0,533880000000.0,547054000000.0,639715000000.0,591718000000.0,
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,35076845.97,43026042.79,45927961.63,54129438.35,64980554.01,70279971.89,76859969.26,74759970.1,79799968.08,105419957.8,112139955.1,136462080.7,146736479.2,221915127.6,264320941.0,288299788.5,272550068.1,304060076.0,340630085.2,412093133.8,541976852.6,570774824.8,537568059.4,555336145.8,494483408.9,360079419.4,449140318.4,584126092.3,692026454.7,696921542.4,1114694041.0,1156135718.0,1284759928.0,1357189552.0,1419294254.0,1698989464.0,1602741834.0,1716714070.0,1576908856.0,1547888496.0,1738093840.0,1542477309.0,1432221739.0,2197598466.0,2770082792.0,3178112499.0,3291330019.0,3469381231.0,3294084314.0,3580428053.0,4438765086.0,4820478680.0,4886551484.0,4597552982.0,4422986272.0,4063245671.0,3816019193.0,4402969226.0,4666598024.0,4466214591.0,3982236693.0,4850842572.0,4790922066.0,
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936089385.5,985865921.8,1022905028.0,1361811521.0,1417888712.0,1427017202.0,1353212141.0,1259200443.0,1407880466.0,1236428075.0,1353071060.0,1537088724.0,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,12012024.62,11592023.76,12642025.92,13923028.54,15393031.56,15603031.99,16443033.71,16632032.13,16074027.65,16452028.3,18432031.7,21965950.77,30645122.92,36896280.48,43134496.16,47803145.95,49278981.76,64526401.46,85552365.8,127261099.2,156783829.5,163750728.2,157211789.7,156098237.0,160992921.0,179691482.7,221147061.3,265212956.9,301985618.1,324333366.5,392163560.9,398307169.9,461409398.9,504230620.6,517570058.2,540733047.7,535250347.1,598966982.4,647287375.8,662838614.9,654212394.3,662064155.9,742134837.5,750847230.1,893012218.2,977899381.8,1081441283.0,1077308814.0,979597394.3,851064347.1,981917973.7,1059249932.0,1089880685.0,1324915185.0,1387576450.0,1391427967.0,1458954073.0,1529773473.0,1588050311.0,1645090567.0,1183515314.0,1286687308.0,1588438144.0,
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,857704413.4,945244972.1,1110565881.0,1200447408.0,1339494267.0,1329842435.0,1321204503.0,1443717801.0,1562303429.0,1796596911.0,1780104712.0,2097643979.0,2415706806.0,2579219251.0,4244669785.0,5566756757.0,6417632253.0,6882292994.0,8251974522.0,9929681529.0,13062420382.0,16758471338.0,17525605096.0,18672866242.0,19195414013.0,21203821656.0,25460636943.0,32538089172.0,16574342984.0,18609532294.0,23904498886.0,27756258352.0,33107349666.0,36860133630.0,45086948775.0,50866369710.0,61546280624.0,66420400891.0,70418173719.0,72970334076.0,80590022272.0,86771314031.0,90558485523.0,95693808463.0,112863000000.0,134204000000.0,153800000000.0,180030000000.0,218090000000.0,224562000000.0,252518000000.0,67539428159.0,43190318033.0,21361254635.0,21502061466.0,16468399173.0,12598742889.0,16369724424.0,21496337949.0,22600896343.0,11156757922.0,8969512933.0,8900393567.76822,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358744800.0,366707900.0,409753600.0,485598800.0,578645800.0,721891500.0,773489700.0,862683600.0,703175800.0,686787800.0,728789600.0,727161000.0,754238000.0,841070000.0,942070000.0,1032452000.0,1022365000.0,1113178000.0,1197415000.0,924583000.0,1044778790.0,1138808881.0,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,313582728.1,333975336.1,357635713.4,371767002.2,392247517.7,416926303.3,432794921.7,449826322.6,453980096.2,471635621.6,469266736.7,501866730.1,585427546.8,647199483.0,652532795.1,864602104.7,866044962.0,935360464.7,1113920124.0,1004316496.0,1033002404.0,876937558.3,834369859.7,832415806.0,919103734.9,1033069709.0,1067828246.0,1163426852.0,1482597298.0,1433686312.0,1738605558.0,1877137982.0,1881847670.0,1463251164.0,1179837963.0,1445919895.0,1607345356.0,1544689577.0,1744794531.0,1534673583.0,1388506772.0,1710843377.0,1997005709.0,2742815072.0,4422855661.0,6649307524.0,7428701454.0,8650137743.0,10393833765.0,9290728319.0,10668103554.0,12172308851.0,12367362757.0,12953534866.0,13940767219.0,10950392257.0,10097778098.0,10000394381.0,11239167898.0,11314951092.0,10715396042.0,11779981333.0,12704149840.0,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,121128072.6,126396468.7,132237468.1,143255813.2,166104078.5,187300310.4,216136231.4,231706439.7,241956916.5,267732473.2,253976592.2,286537569.7,335677600.9,406479937.2,560437817.1,617321669.4,619375149.7,777435061.6,824263987.6,891775722.2,1136409056.0,962347167.4,821652036.2,765746518.3,718149015.5,762359785.5,1060911723.0,1249099288.0,1378847399.0,1352949667.0,1628427587.0,1602299812.0,1692959104.0,1233496938.0,982624331.6,1309382817.0,1465448204.0,1498950971.0,1587346018.0,1576672666.0,1491891156.0,1482437766.0,1706698033.0,2115836258.0,2259992505.0,2281483016.0,2351584496.0,3759962853.0,4578847113.0,4721888275.0,4746386893.0,5422439152.0,5413541649.0,6021729630.0,6393314708.0,5755457836.0,6071167584.0,6387424240.0,7029215766.0,6992654019.0,7486031562.0,8443112143.0,8341225241.0,
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2760750861.0,3034037811.0,3308912797.0,3540403457.0,3889129942.0,4388937649.0,5279230817.0,5638461442.0,6081009428.0,6695336567.0,7086538438.0,7375000024.0,8177873151.0,10838587358.0,13702998512.0,14882770594.0,16985208648.0,19779312261.0,24006566637.0,27371650825.0,32353514989.0,34846039194.0,36589772404.0,40042798388.0,41797647776.0,38900711333.0,43096773981.0,50535446555.0,61667253471.0,72250748100.0,85343190719.0,98234714971.0,111453000000.0,128889000000.0,146684000000.0,169279000000.0,183035000000.0,150180000000.0,113676000000.0,126669000000.0,126392000000.0,120296000000.0,134301000000.0,152281000000.0,172896000000.0,189318000000.0,221758000000.0,262943000000.0,291383000000.0,281711000000.0,341105000000.0,370819000000.0,397558000000.0,420334000000.0,407339000000.0,401296000000.0,413366000000.0,456357000000.0,506754000000.0,543977000000.0,500457000000.0,505568000000.0,495423000000.0,
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066.0,2536585366.0,1909246641.0,1646693642.0,1522018436.0,1231567145.0,1043654822.0,921517486.7,1320199582.0,1086612583.0,860541842.3,1080772703.0,1221106073.0,1555318431.0,2076176636.0,2312352268.0,2830213563.0,3719524181.0,5161299725.0,4979471964.0,5642221529.0,6522755783.0,7633036366.0,8448410727.0,9112606074.0,8271431932.0,6992416097.0,7536403147.0,7765000282.0,8300813890.0,8133963813.0,8937805347.0,10492123388.0,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000000.0,2700000000.0,2800000000.0,3000000000.0,2950000000.0,3200000000.0,3180952381.0,2560939794.0,2482249253.0,2378759975.0,2450350625.0,2605689134.0,2450564100.0,2904663311.0,3534772732.0,4462029109.0,5977440583.0,6838351088.0,8103901996.0,10276674365.0,12664165103.0,19271523179.0,20214385965.0,22583157895.0,29233333333.0,35164210526.0,39197543860.0,43524210526.0,35799714286.0,36169428571.0,37926285714.0,40765428571.0,45232857143.0,45818000000.0,50007428571.0,56542857143.0,
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366924300.0,477443500.0,469455500.0,490439100.0,440772000.0,462268000.0,453792400.0,542795400.0,648523600.0,726937800.0,881909300.0,1042534600.0,1160555000.0,1395727400.0,1447535200.0,1595205100.0,1652603700.0,1598208400.0,1566157200.0,2027034000.0,2162619200.0,3621958000.0,3204753000.0,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855.0,113563821.6,132201141.4,137066290.6,138489884.4,195990986.2,208871665.7,222100576.3,214991452.3,191504892.8,199208717.5,204848487.8,181117230.4,182764280.8,202246591.2,230657627.2,261803684.2,292230662.4,298519024.1,344436582.1,312377678.8,366832215.2,414533117.7,470705196.4,450650633.0,439877614.4,437003078.6,420548712.4,460374354.8,488906838.6,512053692.1,484796854.9,469228219.7,480365434.012386,
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535670127.7,584961208.7,619319197.3,678235373.0,711893367.6,736568861.9,723735635.5,761981474.0,758899950.0,779200000.0,821850000.0,896754316.7,1083381044.0,1308799459.0,2042031901.0,2442667573.0,2500410584.0,3138666667.0,3562333458.0,4602416625.0,6235833333.0,6992083333.0,8140416667.0,7763750000.0,7757083333.0,7375918367.0,4794444444.0,4797777778.0,4496852073.0,4323058824.0,5068000000.0,5307905882.0,5439552941.0,4669488516.0,4947205860.0,5329214163.0,5759537726.0,5737751332.0,6043694330.0,6808982521.0,8154338233.0,8824873259.0,9008273721.0,11305459802.0,13280275123.0,15982282462.0,18369361094.0,21641620050.0,27871587350.0,19172165226.0,22157948396.0,25433011405.0,27334581560.0,28709988700.0,29699968761.0,27026080987.0,23713671528.0,24040299978.0,24569079488.0,23775754305.0,20807571314.0,24496505941.0,30053575132.0,
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,991047619.0,1040952381.0,1085714286.0,1214666667.0,1289904762.0,1439238095.0,1685162272.0,2237556149.0,2730813385.0,3545868575.0,4328965588.0,4508191942.0,5109324009.0,5968460080.0,7188863904.0,8744134354.0,8428445294.0,8133580052.0,8350582748.0,8254541195.0,8410226053.0,9017806654.0,9696715911.0,10096245762.0,10101851745.0,12290568182.0,13074782609.0,15496708060.0,14608335608.0,15633174304.0,18030876599.0,19587161807.0,20746210354.0,21802893587.0,22943202175.0,21473528161.0,22065832449.0,23141616605.0,27453902261.0,31183885241.0,32272186695.0,34376664601.0,38915353867.0,44859439902.0,43455740497.0,46206091938.0,48123325825.0,47311401813.0,48685446414.0,50271812921.0,45779494042.0,44360072680.0,42163530591.0,42686580021.0,41905540184.0,42538289933.0,46687293140.0,46303552449.0,
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,7566666667.0,7988888889.0,8922222222.0,10355555556.0,11177777778.0,11966666667.0,14100000000.0,15644444444.0,17500000000.0,19466666667.0,17863636364.0,16166666667.0,20650000000.0,26000000000.0,35414285714.0,46042857143.0,51450000000.0,58683333333.0,65912500000.0,89616129032.0,68823684211.0,71180180180.0,64369325153.0,61803555556.0,59937602180.0,67232758621.0,75673037037.0,87190081680.0,90875175809.0,107127000000.0,150656000000.0,151035000000.0,159105000000.0,180416000000.0,130650000000.0,169320000000.0,181464000000.0,189878000000.0,275942000000.0,256396000000.0,274295000000.0,201753000000.0,240249000000.0,314596000000.0,408865000000.0,506315000000.0,557076000000.0,681321000000.0,770449000000.0,649289000000.0,776967000000.0,838785000000.0,880556000000.0,957799000000.0,938935000000.0,864314000000.0,869683000000.0,858988000000.0,778972000000.0,761006000000.0,720338000000.0,819865000000.0,907118000000.0,
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824743.942,9365486.899,9742606.019,9631024.916,10887215.58,11025675.43,12335203.38,12701093.97,12757408.46,13687141.11,15073975.53,13964732.33,16842672.6,19456338.03,22798274.98,22909979.82,24096875.46,28450168.69,31874434.86,28076983.97,32105408.48,39196957.49,39345579.47,38615890.63,38760982.65,36811936.08,41629064.22,45276595.35,48015259.88,54123198.57,51746594.31,60196405.71,59065979.02,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405362.0,4420167578.0,4258742892.0,4956587894.0,4601413526.0,4257702018.0,4510847189.0,5255221041.0,6496195820.0,7683852497.0,12270448553.0,12708703447.0,13376365875.0,13568654924.0,14134511339.0,15216719215.0,16678796642.0,18395383647.0,18619859795.0,21860434823.0,27947821398.0,29400573554.0,32012892919.0,34657140096.0,39650394363.0,45648857242.0,49986726461.0,47413919817.0,49774409374.0,53274884533.0,57003712892.0,61026731926.0,66068737786.0,70655628148.0,75732311666.0,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423008385.7,441524109.0,449012578.6,516147798.7,589056603.8,884502310.0,925381492.4,967240655.2,1037379252.0,1168556629.0,1259554809.0,1417191656.0,1490970181.0,1701829789.0,2098944967.0,2359555556.0,2447300000.0,2936470588.0,2420260870.0,2139025000.0,1244610000.0,1337300000.0,2177500000.0,2240333333.0,3615647477.0,3519695444.0,3923244050.0,6269522042.0,6508931652.0,5276480799.0,4304399310.0,3321729160.0,2857457762.0,3220439044.0,3990430447.0,5755818842.0,6044585327.0,6269333313.0,6584815847.0,5998563258.0,6193246837.0,5840503869.0,6178563591.0,6606884275.0,7939487548.0,9239221763.0,9977647683.0,11902564495.0,14440404132.0,25127805567.0,26673441431.0,27871725241.0,27305915911.0,28915786517.0,32612397257.0,32387183730.0,29203988696.0,30744473841.0,32927025620.0,35348155095.0,37605430214.0,40510241366.0,45567304608.0,
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64904761905.0,74842105263.0,80731578947.0,79523809524.0,76666666667.0,73906020558.0,65648189144.0,52549580265.0,48213856469.0,44558831005.0,50151531592.0,41882523345.0,31580639554.0,32375083935.0,39309580983.0,43956163612.0,52010355753.0,67220154164.0,89238865119.0,111885000000.0,148734000000.0,188110000000.0,121552000000.0,141209000000.0,169334000000.0,182592000000.0,190499000000.0,133504000000.0,91030967789.0,93355869404.0,112091000000.0,130891000000.0,153883000000.0,156618000000.0,199766000000.0,160503000000.0,
